Module	Section	Sample Name	Source
FastQC	all_sections	HP1508501T2D_G10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G10_fastqc.zip
FastQC	all_sections	HP1508501T2D_G11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G11_fastqc.zip
FastQC	all_sections	HP1508501T2D_G12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G12_fastqc.zip
FastQC	all_sections	HP1508501T2D_G13	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G13_fastqc.zip
FastQC	all_sections	HP1508501T2D_G14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G14_fastqc.zip
FastQC	all_sections	HP1508501T2D_G15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G15_fastqc.zip
FastQC	all_sections	HP1508501T2D_G16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G16_fastqc.zip
FastQC	all_sections	HP1508501T2D_G17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G17_fastqc.zip
FastQC	all_sections	HP1508501T2D_G18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G18_fastqc.zip
FastQC	all_sections	HP1508501T2D_G19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G19_fastqc.zip
FastQC	all_sections	HP1508501T2D_G1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G1_fastqc.zip
FastQC	all_sections	HP1508501T2D_G20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G20_fastqc.zip
FastQC	all_sections	HP1508501T2D_G21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G21_fastqc.zip
FastQC	all_sections	HP1508501T2D_G22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G22_fastqc.zip
FastQC	all_sections	HP1508501T2D_G23	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G23_fastqc.zip
FastQC	all_sections	HP1508501T2D_G24	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G24_fastqc.zip
FastQC	all_sections	HP1508501T2D_G2	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G2_fastqc.zip
FastQC	all_sections	HP1508501T2D_G3	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G3_fastqc.zip
FastQC	all_sections	HP1508501T2D_G4	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G4_fastqc.zip
FastQC	all_sections	HP1508501T2D_G5	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G5_fastqc.zip
FastQC	all_sections	HP1508501T2D_G6	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G6_fastqc.zip
FastQC	all_sections	HP1508501T2D_G7	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G7_fastqc.zip
FastQC	all_sections	HP1508501T2D_G8	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G8_fastqc.zip
FastQC	all_sections	HP1508501T2D_G9	/scratch/goodier.r/files/qc_reports/HP1508501T2D_G9_fastqc.zip
FastQC	all_sections	HP1508501T2D_H10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H10_fastqc.zip
FastQC	all_sections	HP1508501T2D_H11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H11_fastqc.zip
FastQC	all_sections	HP1508501T2D_H12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H12_fastqc.zip
FastQC	all_sections	HP1508501T2D_H13	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H13_fastqc.zip
FastQC	all_sections	HP1508501T2D_H14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H14_fastqc.zip
FastQC	all_sections	HP1508501T2D_H15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H15_fastqc.zip
FastQC	all_sections	HP1508501T2D_H16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H16_fastqc.zip
FastQC	all_sections	HP1508501T2D_H17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H17_fastqc.zip
FastQC	all_sections	HP1508501T2D_H18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H18_fastqc.zip
FastQC	all_sections	HP1508501T2D_H19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H19_fastqc.zip
FastQC	all_sections	HP1508501T2D_H1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H1_fastqc.zip
FastQC	all_sections	HP1508501T2D_H20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H20_fastqc.zip
FastQC	all_sections	HP1508501T2D_H21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H21_fastqc.zip
FastQC	all_sections	HP1508501T2D_H22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H22_fastqc.zip
FastQC	all_sections	HP1508501T2D_H23	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H23_fastqc.zip
FastQC	all_sections	HP1508501T2D_H24	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H24_fastqc.zip
FastQC	all_sections	HP1508501T2D_H2	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H2_fastqc.zip
FastQC	all_sections	HP1508501T2D_H3	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H3_fastqc.zip
FastQC	all_sections	HP1508501T2D_H4	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H4_fastqc.zip
FastQC	all_sections	HP1508501T2D_H5	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H5_fastqc.zip
FastQC	all_sections	HP1508501T2D_H6	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H6_fastqc.zip
FastQC	all_sections	HP1508501T2D_H7	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H7_fastqc.zip
FastQC	all_sections	HP1508501T2D_H8	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H8_fastqc.zip
FastQC	all_sections	HP1508501T2D_H9	/scratch/goodier.r/files/qc_reports/HP1508501T2D_H9_fastqc.zip
FastQC	all_sections	HP1508501T2D_I10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I10_fastqc.zip
FastQC	all_sections	HP1508501T2D_I11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I11_fastqc.zip
FastQC	all_sections	HP1508501T2D_I12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I12_fastqc.zip
FastQC	all_sections	HP1508501T2D_I13	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I13_fastqc.zip
FastQC	all_sections	HP1508501T2D_I14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I14_fastqc.zip
FastQC	all_sections	HP1508501T2D_I15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I15_fastqc.zip
FastQC	all_sections	HP1508501T2D_I16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I16_fastqc.zip
FastQC	all_sections	HP1508501T2D_I17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I17_fastqc.zip
FastQC	all_sections	HP1508501T2D_I18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I18_fastqc.zip
FastQC	all_sections	HP1508501T2D_I19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I19_fastqc.zip
FastQC	all_sections	HP1508501T2D_I1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I1_fastqc.zip
FastQC	all_sections	HP1508501T2D_I20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I20_fastqc.zip
FastQC	all_sections	HP1508501T2D_I21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I21_fastqc.zip
FastQC	all_sections	HP1508501T2D_I22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I22_fastqc.zip
FastQC	all_sections	HP1508501T2D_I23	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I23_fastqc.zip
FastQC	all_sections	HP1508501T2D_I24	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I24_fastqc.zip
FastQC	all_sections	HP1508501T2D_I2	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I2_fastqc.zip
FastQC	all_sections	HP1508501T2D_I3	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I3_fastqc.zip
FastQC	all_sections	HP1508501T2D_I4	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I4_fastqc.zip
FastQC	all_sections	HP1508501T2D_I5	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I5_fastqc.zip
FastQC	all_sections	HP1508501T2D_I6	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I6_fastqc.zip
FastQC	all_sections	HP1508501T2D_I7	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I7_fastqc.zip
FastQC	all_sections	HP1508501T2D_I8	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I8_fastqc.zip
FastQC	all_sections	HP1508501T2D_I9	/scratch/goodier.r/files/qc_reports/HP1508501T2D_I9_fastqc.zip
FastQC	all_sections	HP1508501T2D_J10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J10_fastqc.zip
FastQC	all_sections	HP1508501T2D_J11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J11_fastqc.zip
FastQC	all_sections	HP1508501T2D_J12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J12_fastqc.zip
FastQC	all_sections	HP1508501T2D_J13	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J13_fastqc.zip
FastQC	all_sections	HP1508501T2D_J14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J14_fastqc.zip
FastQC	all_sections	HP1508501T2D_J15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J15_fastqc.zip
FastQC	all_sections	HP1508501T2D_J16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J16_fastqc.zip
FastQC	all_sections	HP1508501T2D_J17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J17_fastqc.zip
FastQC	all_sections	HP1508501T2D_J18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J18_fastqc.zip
FastQC	all_sections	HP1508501T2D_J19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J19_fastqc.zip
FastQC	all_sections	HP1508501T2D_J1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J1_fastqc.zip
FastQC	all_sections	HP1508501T2D_J20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J20_fastqc.zip
FastQC	all_sections	HP1508501T2D_J21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J21_fastqc.zip
FastQC	all_sections	HP1508501T2D_J22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J22_fastqc.zip
FastQC	all_sections	HP1508501T2D_J23	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J23_fastqc.zip
FastQC	all_sections	HP1508501T2D_J24	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J24_fastqc.zip
FastQC	all_sections	HP1508501T2D_J2	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J2_fastqc.zip
FastQC	all_sections	HP1508501T2D_J3	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J3_fastqc.zip
FastQC	all_sections	HP1508501T2D_J4	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J4_fastqc.zip
FastQC	all_sections	HP1508501T2D_J5	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J5_fastqc.zip
FastQC	all_sections	HP1508501T2D_J6	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J6_fastqc.zip
FastQC	all_sections	HP1508501T2D_J7	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J7_fastqc.zip
FastQC	all_sections	HP1508501T2D_J8	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J8_fastqc.zip
FastQC	all_sections	HP1508501T2D_J9	/scratch/goodier.r/files/qc_reports/HP1508501T2D_J9_fastqc.zip
FastQC	all_sections	HP1508501T2D_K10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K10_fastqc.zip
FastQC	all_sections	HP1508501T2D_K11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K11_fastqc.zip
FastQC	all_sections	HP1508501T2D_K12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K12_fastqc.zip
FastQC	all_sections	HP1508501T2D_K13	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K13_fastqc.zip
FastQC	all_sections	HP1508501T2D_K14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K14_fastqc.zip
FastQC	all_sections	HP1508501T2D_K15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K15_fastqc.zip
FastQC	all_sections	HP1508501T2D_K16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K16_fastqc.zip
FastQC	all_sections	HP1508501T2D_K17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K17_fastqc.zip
FastQC	all_sections	HP1508501T2D_K18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K18_fastqc.zip
FastQC	all_sections	HP1508501T2D_K19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K19_fastqc.zip
FastQC	all_sections	HP1508501T2D_K1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K1_fastqc.zip
FastQC	all_sections	HP1508501T2D_K20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K20_fastqc.zip
FastQC	all_sections	HP1508501T2D_K21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K21_fastqc.zip
FastQC	all_sections	HP1508501T2D_K22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K22_fastqc.zip
FastQC	all_sections	HP1508501T2D_K23	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K23_fastqc.zip
FastQC	all_sections	HP1508501T2D_K24	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K24_fastqc.zip
FastQC	all_sections	HP1508501T2D_K2	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K2_fastqc.zip
FastQC	all_sections	HP1508501T2D_K3	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K3_fastqc.zip
FastQC	all_sections	HP1508501T2D_K4	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K4_fastqc.zip
FastQC	all_sections	HP1508501T2D_K5	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K5_fastqc.zip
FastQC	all_sections	HP1508501T2D_K6	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K6_fastqc.zip
FastQC	all_sections	HP1508501T2D_K7	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K7_fastqc.zip
FastQC	all_sections	HP1508501T2D_K8	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K8_fastqc.zip
FastQC	all_sections	HP1508501T2D_K9	/scratch/goodier.r/files/qc_reports/HP1508501T2D_K9_fastqc.zip
FastQC	all_sections	HP1508501T2D_L10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L10_fastqc.zip
FastQC	all_sections	HP1508501T2D_L11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L11_fastqc.zip
FastQC	all_sections	HP1508501T2D_L12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L12_fastqc.zip
FastQC	all_sections	HP1508501T2D_L13	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L13_fastqc.zip
FastQC	all_sections	HP1508501T2D_L14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L14_fastqc.zip
FastQC	all_sections	HP1508501T2D_L15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L15_fastqc.zip
FastQC	all_sections	HP1508501T2D_L16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L16_fastqc.zip
FastQC	all_sections	HP1508501T2D_L17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L17_fastqc.zip
FastQC	all_sections	HP1508501T2D_L18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L18_fastqc.zip
FastQC	all_sections	HP1508501T2D_L19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L19_fastqc.zip
FastQC	all_sections	HP1508501T2D_L1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L1_fastqc.zip
FastQC	all_sections	HP1508501T2D_L20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L20_fastqc.zip
FastQC	all_sections	HP1508501T2D_L21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L21_fastqc.zip
FastQC	all_sections	HP1508501T2D_L22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L22_fastqc.zip
FastQC	all_sections	HP1508501T2D_L23	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L23_fastqc.zip
FastQC	all_sections	HP1508501T2D_L24	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L24_fastqc.zip
FastQC	all_sections	HP1508501T2D_L2	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L2_fastqc.zip
FastQC	all_sections	HP1508501T2D_L3	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L3_fastqc.zip
FastQC	all_sections	HP1508501T2D_L4	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L4_fastqc.zip
FastQC	all_sections	HP1508501T2D_L5	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L5_fastqc.zip
FastQC	all_sections	HP1508501T2D_L6	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L6_fastqc.zip
FastQC	all_sections	HP1508501T2D_L7	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L7_fastqc.zip
FastQC	all_sections	HP1508501T2D_L8	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L8_fastqc.zip
FastQC	all_sections	HP1508501T2D_L9	/scratch/goodier.r/files/qc_reports/HP1508501T2D_L9_fastqc.zip
FastQC	all_sections	HP1508501T2D_M10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M10_fastqc.zip
FastQC	all_sections	HP1508501T2D_M11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M11_fastqc.zip
FastQC	all_sections	HP1508501T2D_M12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M12_fastqc.zip
FastQC	all_sections	HP1508501T2D_M13	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M13_fastqc.zip
FastQC	all_sections	HP1508501T2D_M14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M14_fastqc.zip
FastQC	all_sections	HP1508501T2D_M15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M15_fastqc.zip
FastQC	all_sections	HP1508501T2D_M16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M16_fastqc.zip
FastQC	all_sections	HP1508501T2D_M17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M17_fastqc.zip
FastQC	all_sections	HP1508501T2D_M18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M18_fastqc.zip
FastQC	all_sections	HP1508501T2D_M19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M19_fastqc.zip
FastQC	all_sections	HP1508501T2D_M1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M1_fastqc.zip
FastQC	all_sections	HP1508501T2D_M20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M20_fastqc.zip
FastQC	all_sections	HP1508501T2D_M21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M21_fastqc.zip
FastQC	all_sections	HP1508501T2D_M22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M22_fastqc.zip
FastQC	all_sections	HP1508501T2D_M23	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M23_fastqc.zip
FastQC	all_sections	HP1508501T2D_M24	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M24_fastqc.zip
FastQC	all_sections	HP1508501T2D_M2	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M2_fastqc.zip
FastQC	all_sections	HP1508501T2D_M3	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M3_fastqc.zip
FastQC	all_sections	HP1508501T2D_M4	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M4_fastqc.zip
FastQC	all_sections	HP1508501T2D_M5	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M5_fastqc.zip
FastQC	all_sections	HP1508501T2D_M6	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M6_fastqc.zip
FastQC	all_sections	HP1508501T2D_M7	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M7_fastqc.zip
FastQC	all_sections	HP1508501T2D_M8	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M8_fastqc.zip
FastQC	all_sections	HP1508501T2D_M9	/scratch/goodier.r/files/qc_reports/HP1508501T2D_M9_fastqc.zip
FastQC	all_sections	HP1508501T2D_N10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N10_fastqc.zip
FastQC	all_sections	HP1508501T2D_N11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N11_fastqc.zip
FastQC	all_sections	HP1508501T2D_N12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N12_fastqc.zip
FastQC	all_sections	HP1508501T2D_N13	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N13_fastqc.zip
FastQC	all_sections	HP1508501T2D_N14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N14_fastqc.zip
FastQC	all_sections	HP1508501T2D_N15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N15_fastqc.zip
FastQC	all_sections	HP1508501T2D_N16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N16_fastqc.zip
FastQC	all_sections	HP1508501T2D_N17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N17_fastqc.zip
FastQC	all_sections	HP1508501T2D_N18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N18_fastqc.zip
FastQC	all_sections	HP1508501T2D_N19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N19_fastqc.zip
FastQC	all_sections	HP1508501T2D_N1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N1_fastqc.zip
FastQC	all_sections	HP1508501T2D_N20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N20_fastqc.zip
FastQC	all_sections	HP1508501T2D_N21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N21_fastqc.zip
FastQC	all_sections	HP1508501T2D_N22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N22_fastqc.zip
FastQC	all_sections	HP1508501T2D_N23	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N23_fastqc.zip
FastQC	all_sections	HP1508501T2D_N24	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N24_fastqc.zip
FastQC	all_sections	HP1508501T2D_N2	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N2_fastqc.zip
FastQC	all_sections	HP1508501T2D_N3	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N3_fastqc.zip
FastQC	all_sections	HP1508501T2D_N4	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N4_fastqc.zip
FastQC	all_sections	HP1508501T2D_N5	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N5_fastqc.zip
FastQC	all_sections	HP1508501T2D_N6	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N6_fastqc.zip
FastQC	all_sections	HP1508501T2D_N7	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N7_fastqc.zip
FastQC	all_sections	HP1508501T2D_N8	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N8_fastqc.zip
FastQC	all_sections	HP1508501T2D_N9	/scratch/goodier.r/files/qc_reports/HP1508501T2D_N9_fastqc.zip
FastQC	all_sections	HP1508501T2D_O10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O10_fastqc.zip
FastQC	all_sections	HP1508501T2D_O11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O11_fastqc.zip
FastQC	all_sections	HP1508501T2D_O12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O12_fastqc.zip
FastQC	all_sections	HP1508501T2D_O13	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O13_fastqc.zip
FastQC	all_sections	HP1508501T2D_O14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O14_fastqc.zip
FastQC	all_sections	HP1508501T2D_O15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O15_fastqc.zip
FastQC	all_sections	HP1508501T2D_O16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O16_fastqc.zip
FastQC	all_sections	HP1508501T2D_O17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O17_fastqc.zip
FastQC	all_sections	HP1508501T2D_O18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O18_fastqc.zip
FastQC	all_sections	HP1508501T2D_O19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O19_fastqc.zip
FastQC	all_sections	HP1508501T2D_O1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O1_fastqc.zip
FastQC	all_sections	HP1508501T2D_O20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O20_fastqc.zip
FastQC	all_sections	HP1508501T2D_O21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O21_fastqc.zip
FastQC	all_sections	HP1508501T2D_O22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O22_fastqc.zip
FastQC	all_sections	HP1508501T2D_O23	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O23_fastqc.zip
FastQC	all_sections	HP1508501T2D_O24	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O24_fastqc.zip
FastQC	all_sections	HP1508501T2D_O2	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O2_fastqc.zip
FastQC	all_sections	HP1508501T2D_O3	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O3_fastqc.zip
FastQC	all_sections	HP1508501T2D_O4	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O4_fastqc.zip
FastQC	all_sections	HP1508501T2D_O5	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O5_fastqc.zip
FastQC	all_sections	HP1508501T2D_O6	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O6_fastqc.zip
FastQC	all_sections	HP1508501T2D_O7	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O7_fastqc.zip
FastQC	all_sections	HP1508501T2D_O8	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O8_fastqc.zip
FastQC	all_sections	HP1508501T2D_O9	/scratch/goodier.r/files/qc_reports/HP1508501T2D_O9_fastqc.zip
FastQC	all_sections	HP1508501T2D_P10	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P10_fastqc.zip
FastQC	all_sections	HP1508501T2D_P11	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P11_fastqc.zip
FastQC	all_sections	HP1508501T2D_P12	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P12_fastqc.zip
FastQC	all_sections	HP1508501T2D_P14	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P14_fastqc.zip
FastQC	all_sections	HP1508501T2D_P15	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P15_fastqc.zip
FastQC	all_sections	HP1508501T2D_P16	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P16_fastqc.zip
FastQC	all_sections	HP1508501T2D_P17	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P17_fastqc.zip
FastQC	all_sections	HP1508501T2D_P18	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P18_fastqc.zip
FastQC	all_sections	HP1508501T2D_P19	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P19_fastqc.zip
FastQC	all_sections	HP1508501T2D_P1	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P1_fastqc.zip
FastQC	all_sections	HP1508501T2D_P20	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P20_fastqc.zip
FastQC	all_sections	HP1508501T2D_P21	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P21_fastqc.zip
FastQC	all_sections	HP1508501T2D_P22	/scratch/goodier.r/files/qc_reports/HP1508501T2D_P22_fastqc.zip
