Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
HP1506401_C21	0.5958167064489167	1.3145173334451252
HP1506401_C22	1.7857142857142856	98.21428571428571
HP1506401_C23	0.17913620282546283	1.5073890678024515
HP1506401_C24	0.36097491208815125	1.9991978335286928
HP1506401_C3	2.4926664045725344	8.10778117156077
HP1506401_C4	0.19373400028833226	2.611934083341805
HP1506401_C5	0.1832914920486988	0.9706187191627256
HP1506401_C6	1.7853107344632766	5.288135593220339
HP1506401_C7	0.191138784183075	0.8700082009974068
HP1506401_C8	0.22792069676262103	0.72963421608034
HP1506401_C9	0.43627333720625594	1.4737609495494879
HP1506401_D1	0.24469211524638787	0.3739651187791303
HP1506401_D10	0.23865546218487396	1.939495798319328
HP1506401_D11	2.5582655826558267	10.806684733514002
HP1506401_D12	0.38293143830512083	1.90633982753114
HP1506401_D13	0.3229538960741308	1.4109959898154927
HP1506401_D14	0.39223979350921356	5.126927522545097
HP1506401_D15	0.1710613326152981	0.5901351991689798
HP1506401_D16	0.4639279230820951	7.44301754857796
HP1506401_D17	0.19374811769253186	1.6914856908053166
HP1506401_D18	0.3896177427697599	1.819207770858704
HP1506401_D19	0.1822489520685256	1.123868537755908
HP1506401_D2	0.6271206547345839	1.1900199806590699
HP1506401_D20	0.8490729509617051	2.685843008144169
HP1506401_D21	0.16771287555704634	0.34500934400306676
HP1506401_D22	1.3454236965579722	3.827736447593609
HP1506401_D23	0.2017195250665518	3.0416358917944337
HP1506401_D24	0.3601166575087704	1.6531176766182474
HP1506401_D3	0.144149880412421	1.0372988319305887
HP1506401_D4	2.3186387001336417	19.485792013048666
HP1506401_D5	1.7421516928687597	6.776403331526293
HP1506401_D6	5.119817326148938	19.654179932911447
HP1506401_D7	0.11579234572666351	0.0
HP1506401_D8	0.18971103947488982	0.830896868830747
HP1506401_D9	0.4477940636699537	1.4884870433356987
HP1506401_E1	1.983988049389632	14.020960250215905
HP1506401_E10	2.6531846451792047	9.205550626998711
HP1506401_E11	0.23147855344877746	1.0713788785306804
HP1506401_E12	0.36578144663552464	1.1789557380652078
HP1506401_E13	0.3275332650972364	5.7523029682702145
HP1506401_E14	0.2503152878934343	2.7546171829401747
HP1506401_E15	0.22172231686407315	1.7062360782450954
HP1506401_E16	0.2635895984203187	0.8969239372304065
HP1506401_E17	0.32001101889708816	2.8382687111224616
HP1506401_E18	0.1986145610089788	1.3557253030815315
HP1506401_E19	0.2491765716740656	2.1022483173421165
HP1506401_E2	0.8736788271394477	1.9732355949539722
HP1506401_E20	0.30726665691216964	3.649955439683954
HP1506401_E21	1.1759497451104697	2.5521698355399307
HP1506401_E22	0.4971590909090909	5.269886363636363
HP1506401_E23	0.19989803858434624	1.9411697267287702
HP1506401_E24	0.2131275489452451	1.0474777121876684
HP1506401_E3	1.2892402984374267	3.227988675644816
HP1506401_E4	0.42766170425744887	10.122462888420335
HP1506401_E5	3.2685401045932836	14.774431352781805
HP1506401_E6	0.38095167851071127	0.7006855655085686
HP1506401_E7	3.3085296210968727	13.674311292210444
HP1506401_E8	0.1269644020186441	0.33634078803837497
HP1506401_E9	1.304721513815113	3.4153833147816774
HP1506401_F1	1.5973265475059018	6.171628291994971
HP1506401_F10	0.5175233958115464	1.458168749617547
HP1506401_F11	0.42783158960362083	3.3674746042065933
HP1506401_F12	0.5193981645065382	1.8921892780419254
HP1506401_F13	0.3597398607128226	1.9898777823296463
HP1506401_F14	1.3869991982312495	4.5493290248386336
HP1506401_F15	2.3248083435480855	9.05615689859348
HP1506401_F16	0.4960001159386685	4.340816208225848
HP1506401_F17	0.1994415636218588	1.6872123134588235
HP1506401_F18	0.6501049137396624	3.241393532741907
HP1506401_F19	0.1358167040398396	0.3324679734308572
HP1506401_F2	0.3708262447766811	0.8788503602424091
HP1506401_F20	0.2907493899573302	3.367382432364257
HP1506401_F21	0.15630223250182956	1.009188402916437
HP1506401_F22	0.28629272798045013	3.440195990366315
HP1506401_F23	0.13959993487069952	0.8177167699547495
HP1506401_F24	0.47521775366463487	2.3939012632163807
HP1506401_F3	0.17788636704601468	0.6081356222808033
HP1506401_F4	0.9323614171893542	3.05136463807425
HP1506401_F5	0.1729667877244732	0.6054784814539061
HP1506401_F6	4.924451771847161	19.307654117448692
HP1506401_F7	0.17388978063135366	0.48599964330301415
HP1506401_F8	0.2871718639143214	3.194572125777128
HP1506401_F9	0.40570061375221056	2.0151125138608847
HP1506401_G1	0.23433755753948352	0.6096677477959452
HP1506401_G10	0.26246719160104987	3.1496062992125986
HP1506401_G11	0.41487083082243825	2.3331673959179398
HP1506401_G12	0.2958897994237362	1.186825690420874
HP1506401_G13	0.22643289566789843	1.201666797704222
HP1506401_G14	0.18239025447829718	0.960470323073136
HP1506401_G15	0.2947577861878396	4.445599596149806
HP1506401_G16	0.20815447044130272	1.7725916222781706
HP1506401_G17	1.6658765276021912	13.816898440792247
HP1506401_G18	0.19268089065520322	2.046254376430063
HP1506401_G19	0.15977734254200598	0.5914338727966189
HP1506401_G2	0.14456572964297998	0.23659105093553767
HP1506401_G20	0.27283679399050387	2.3858455578390383
HP1506401_G21	0.17565411325270622	0.8614984315787565
HP1506401_G22	5.025125628140704	94.97487437185929
HP1506401_G23	0.19877531108700242	0.6555112561330662
HP1506401_G24	0.3582309239818032	1.6324462122026506
HP1506401_G3	0.6785701298229027	2.2539001418233386
HP1506401_G4	0.1905877682352794	1.4905545923601096
HP1506401_G5	0.1977420207803684	1.4777138160718764
HP1506401_G6	0.4916448789360009	0.9665937251335683
HP1506401_G7	2.9047755507981727	15.498541880889368
HP1506401_G8	0.35680116490031594	1.2469544952406895
HP1506401_G9	1.02780171725877	2.840818411056848
HP1506401_H1	0.3525286659414733	0.6598070510191345
HP1506401_H10	1.0206972595082582	13.755293000604913
HP1506401_H11	0.5005937865450689	1.7197146198406297
HP1506401_H12	0.862446017503705	2.7719507586212755
HP1506401_H13	0.4160273850259467	1.807539679894853
HP1506401_H14	1.4638064074876052	4.5988722049896555
HP1506401_H15	0.20846654577092003	2.291232088386671
HP1506401_H16	0.23134609813556636	2.851036616361758
HP1506401_H17	1.0842771016452557	2.5520481180978134
HP1506401_H18	0.2361289312154014	3.526673935261318
HP1506401_H19	0.15067714489366885	0.23007587992745843
HP1506401_H2	0.7546765987442219	1.627300495750873
HP1506401_H20	0.8015467031860475	11.519716437749224
HP1506401_H21	0.26912240864555736	0.31958286026659943
HP1506401_H22	0.5895346595243484	2.909111485551895
HP1506401_H23	0.17109441647589985	0.8618265639570628
HP1506401_H24	3.202058111925605	14.380201035363662
HP1506401_H3	0.16215700416638784	1.0573975071071489
HP1506401_H4	0.8191355003954218	1.58942347095075
HP1506401_H5	1.7612641738554462	5.6808970335441344
HP1506401_H6	0.6329734805132925	2.086243220643811
HP1506401_H7	0.1639642771760157	0.8221749400979161
HP1506401_H8	1.70559622049202	18.563413989774194
HP1506401_H9	0.509154568104272	1.2231087390214355
HP1506401_I1	0.16935746070567226	0.2724762584132807
HP1506401_I10	0.21118589436191962	1.193961926361378
HP1506401_I11	0.4644339177570453	3.246644618391535
HP1506401_I12	0.34681542294883383	2.2883217453173126
HP1506401_I13	0.20064618527031725	0.7359721477441452
HP1506401_I14	0.15506806455905084	0.34358705884254803
HP1506401_I15	0.31301357832995097	1.2367430393822403
HP1506401_I16	0.507965750692946	0.9211468278006116
HP1506401_I17	0.45379639462832627	1.9801756066065563
HP1506401_I18	0.14780823707766816	0.4424411963475067
HP1506401_I19	0.2664298401420959	3.7744227353463584
HP1506401_I2	0.3436188121976687	0.7138747416199629
HP1506401_I20	0.6585365853658537	7.219512195121951
HP1506401_I21	0.14501905931075051	0.3411565505911257
HP1506401_I22	0.20855057351407716	1.6336461591936045
HP1506401_I23	0.1840155578926341	1.4603737889461408
HP1506401_I24	0.47251983162742706	1.8863410367025293
HP1506401_I3	0.1299100885439814	0.33503128098184676
HP1506401_I4	0.22457607988034262	0.37138067684492454
HP1506401_I5	2.9742355605889013	12.764722536806342
HP1506401_I6	0.19459557647731762	0.5301618312467934
HP1506401_I7	2.68520467425961	13.620524334058326
HP1506401_I8	0.26008841057731835	0.6368756660503773
HP1506401_I9	4.932464812481141	22.001739408246216
HP1506401_J1	1.366094298453657	5.2936154065079215
HP1506401_J10	1.4621900553459488	19.453293597780288
HP1506401_J11	0.1516092558087685	0.6095159226877731
HP1506401_J12	1.846169075430608	8.243417145119778
HP1506401_J13	2.267921174415397	13.12482760734316
HP1506401_J14	0.2399625424324008	1.2735572983729369
HP1506401_J15	0.1839590960969584	0.744068299717258
HP1506401_J16	0.4537431274837826	1.6192083915120243
HP1506401_J17	0.30845833040336235	2.0330392543990135
HP1506401_J18	0.2672429819669084	1.029466443576873
HP1506401_J19	0.3078295784073165	0.42828463082757084
HP1506401_J2	0.30433293182898125	0.8390704253367663
HP1506401_J20	0.8096700131710273	1.472073421933637
HP1506401_J21	0.0	0.0
HP1506401_J22	0.29885178000314583	0.6929516419371188
HP1506401_J23	0.2199246481116646	0.590232729486009
HP1506401_J24	0.20984170055571502	1.1346071217812832
HP1506401_J3	0.18288340198917014	0.9935113971075076
HP1506401_J4	0.15286800193412559	0.4510957542339031
HP1506401_J5	0.22006390317188262	0.36818383799911125
HP1506401_J6	0.28461253370225453	0.6973855820835562
HP1506401_J7	0.11441452210591027	0.0
HP1506401_J8	0.21562201866961217	0.6655804198933688
HP1506401_J9	0.22922210469431503	0.4814944768997902
HP1506401_K1	0.19131258654617012	0.30928868158297507
HP1506401_K10	0.8788301164686149	2.0671407309409626
HP1506401_K11	1.992470574230317	14.041783848935314
HP1506401_K12	0.5121308446762844	0.8422310973456135
HP1506401_K13	0.5796346347976163	7.997655410465987
HP1506401_K14	0.12363233770598236	0.21897314839723592
HP1506401_K15	0.2323429735742354	1.4044535002183087
HP1506401_K16	0.24862761818472526	0.3520225976656185
HP1506401_K17	0.17039112590709748	0.4825335522568228
HP1506401_K18	0.9698395582132471	3.622520667908375
HP1506401_K19	0.10626594709165366	0.0
HP1506401_K2	0.16626783727760927	0.3762535114326645
HP1506401_K20	0.7843820812271222	12.062053337981522
HP1506401_K21	0.3535394655259878	2.2776521722792493
HP1506401_K22	0.23812984225295425	1.336545663912708
HP1506401_K23	0.37861440840886434	1.2309866260460265
HP1506401_K24	3.843563719782416	16.610330025547
HP1506401_K3	3.129493360399222	15.309143195466463
HP1506401_K4	0.3202827781626887	0.5887062982031804
HP1506401_K5	4.160185525608756	17.081931050086258
HP1506401_K6	0.19773366795954064	0.3077705528937562
HP1506401_K7	2.378018129043766	14.733496570400039
HP1506401_K8	0.47750656742556913	0.9550131348511384
HP1506401_K9	2.2202533654227605	11.012668271138029
HP1506401_L1	0.2453993174970157	0.4726044722139633
HP1506401_L10	0.49104386538176853	0.9362328992168572
HP1506401_L11	0.12667930770161778	0.2232352980729146
HP1506401_L12	4.2830345977490625	18.95164651938308
HP1506401_L13	0.230937742915695	0.412126351494594
HP1506401_L14	0.6148844231260736	1.8167174860172488
HP1506401_L15	0.6477197620621282	4.877726371447455
HP1506401_L16	2.978192675460146	15.476775388336673
HP1506401_L17	0.2170187768419963	0.4516912550259783
HP1506401_L18	0.22257944849758873	0.8388772103375788
HP1506401_L19	0.13700677560781188	0.22419290554005583
HP1506401_L2	0.8810086570224399	2.4283802255382163
HP1506401_L20	0.8127587677528361	1.5125183519883052
HP1506401_L21	0.0	0.0
HP1506401_L22	0.25847251925423465	2.713305430546991
HP1506401_L23	0.20741453930830434	1.2529084783345303
HP1506401_L24	3.044515103338633	12.965023847376788
HP1506401_L3	0.14683048586083514	0.35972433559981754
HP1506401_L4	0.20780498626329058	0.3041619098138433
HP1506401_L5	0.3353272497052788	2.4250098240405187
HP1506401_L6	3.5706311024501147	17.053366624038325
HP1506401_L7	0.11949174325948467	0.0
HP1506401_L8	1.2827444898191493	4.395694304130679
HP1506401_L9	0.16361438518748336	0.7176788416452757
HP1506401_M1	0.21681357394429998	0.7813758624408249
HP1506401_M10	0.2982216512679497	3.45809252467756
HP1506401_M11	0.3171405278276941	0.6367353733337318
HP1506401_M12	0.3524046434494196	0.8627946127946128
HP1506401_M13	0.5330490405117271	11.03411513859275
HP1506401_M14	0.6945417911926269	1.1631145227641868
HP1506401_M15	1.4502762430939227	6.2845303867403315
HP1506401_M16	0.21886235483059277	0.33082666135272465
HP1506401_M17	0.2486674988606868	1.8397432087023717
HP1506401_M18	0.39418857538781327	3.754715347011048
HP1506401_M19	0.17079664140896988	0.47634650829408154
HP1506401_M2	2.6064576509124944	13.472157229761349
HP1506401_M20	0.42997542997543	4.914004914004914
HP1506401_M21	0.24971076510907977	0.40855008669309034
HP1506401_M22	1.0	99.0
HP1506401_M23	0.8056329858369722	7.142742052430595
HP1506401_M24	0.5753519606394946	1.808719760928108
HP1506401_M3	0.560523587350959	1.6200103680663558
HP1506401_M4	0.16713347896090072	0.6463260308957627
HP1506401_M5	1.1118210862619808	2.701962574167047
HP1506401_M6	0.32401489166656117	0.8832660411780978
HP1506401_M7	0.3597395303653557	5.8195837950243625
HP1506401_M8	0.14613601272965074	0.2570955054322934
HP1506401_M9	1.026793696201885	10.372659702178744
HP1506401_N1	0.27613437679438957	0.5522687535887791
HP1506401_N10	0.5367949663829088	0.9575294685729832
HP1506401_N11	0.32919393067682273	2.6355772542187466
HP1506401_N12	4.306808552123408	18.623216120347664
HP1506401_N13	0.3833515881708653	1.3280394304490688
HP1506401_N14	1.551453260015711	15.590632364493322
HP1506401_N15	0.18461622306544678	0.6798781941672173
HP1506401_N16	0.268347167010427	1.1112141995617948
HP1506401_N17	0.1348384815871476	0.23720062157251268
HP1506401_N18	1.3315975767476687	5.433173371451909
HP1506401_N19	0.13683266038582323	0.43292956482727685
HP1506401_N2	3.4007170981720596	14.52233782802842
HP1506401_N20	0.8498118820544229	2.1874617201854933
HP1506401_N21	0.19063757678457952	0.8128574454564711
HP1506401_N22	0.20131945209679816	1.780637495628177
HP1506401_N23	0.17911602048707884	1.1124527586055946
HP1506401_N24	0.3373191124280961	0.8950590902039743
HP1506401_N3	0.39798355001326613	2.122578933404086
HP1506401_N4	0.3491633931310173	0.7435337363822566
HP1506401_N5	0.16988434577443534	1.848607422901928
HP1506401_N6	2.3657551479838443	8.15665761769185
HP1506401_N7	0.23149546067596674	1.3809207480322887
HP1506401_N8	3.295806670456004	18.33183593391885
HP1506401_N9	0.14023109576958953	0.8395887400563886
HP1506401_O1	1.4314836297289077	4.208854700469653
HP1506401_O10	0.3126486754404617	2.058662452634204
HP1506401_O11	0.22032995313473538	0.9987087219959727
HP1506401_O12	0.31593622810370803	2.79183188045143
HP1506401_O13	0.6539601994270137	6.362230713765168
HP1506401_O14	1.8869677954043058	7.7287068649003565
HP1506401_O15	1.9269102990033222	12.475618904726181
HP1506401_O16	0.19129022841713494	1.1470116032985478
HP1506401_O17	0.14162077104642015	0.32258064516129037
HP1506401_O18	0.19964871934191739	1.6399152124742542
HP1506401_O19	0.18896149909455948	0.2786166189606609
HP1506401_O2	0.36994745299445597	0.6809926578864427
HP1506401_O20	0.16227912008654888	1.0187522538766678
HP1506401_O21	0.11674171385200052	0.21114945653261982
HP1506401_O22	0.7518796992481203	99.24812030075188
HP1506401_O23	0.119140625	0.0
HP1506401_O24	0.2604226168080992	0.9864477674688537
HP1506401_O3	0.2631195906530964	3.068422290148131
HP1506401_O4	0.7674406442840707	1.4389512080326328
HP1506401_O5	1.4535579678917596	4.883270744837304
HP1506401_O6	0.47507802323901	1.1934373387974324
HP1506401_O7	0.1486385922334863	0.7897676957483865
HP1506401_O8	0.28360425820408125	0.5576342850636817
HP1506401_O9	2.1233382570162482	6.785450516986705
HP1506401_P1	0.2580073052804932	0.6486075628655279
HP1506401_P10	0.3072301163293779	2.2424881750433867
HP1506401_P11	0.3544156745703802	1.03491265932177
HP1506401_P12	0.6849818437412257	2.849788286904692
HP1506401_P14	0.3144168151500339	3.3957376450950933
HP1506401_P15	0.16817105398634039	0.3294779833201771
HP1506401_P16	3.8691935822882364	17.953478595950397
HP1506401_P17	0.6045103466192384	5.814790020083732
HP1506401_P18	0.8160960269300614	2.61217167914249
HP1506401_P19	0.18944351827613287	1.1972830355051598
HP1506401_P2	1.1418533157663593	3.3816425120772946
HP1506401_P20	0.2551844060892034	2.0315133618255157
HP1506401_P21	0.13279184201255134	0.32094588054928586
HP1506401_P22	0.7206664753670365	2.234912809705477
HP1506401_P23	0.16302864000722825	0.4710152755871486
HP1506401_P24	4.199245140936378	14.039892752927887
HP1506401_P3	0.4194300053773078	1.1926868614447033
HP1506401_P4	1.5090691279808326	4.02530994227275
HP1506401_P5	0.21581693494392126	1.4719923300305453
HP1506401_P6	4.518055719281701	17.714644976226964
HP1506401_P7	0.30601003712921787	1.1832388102329756
HP1506401_P8	4.546837872953074	18.589420949750096
HP1506401_P9	1.0801012214706311	4.085356951676481
HP1507101_A1	1.2173913043478262	98.78260869565217
HP1507101_A10	0.367816091954023	5.768346595932803
HP1507101_A11	0.2938205858047929	5.591773023597465
HP1507101_A12	0.31289625488900397	3.5100816173450253
HP1507101_A13	0.19947356975200786	1.9519913611446482
HP1507101_A14	0.2178519962702382	2.465881156226159
HP1507101_A15	0.3706934147405146	7.392062799825555
HP1507101_A16	0.28296127637809565	4.6573116203864116
HP1507101_A17	0.15841774278719217	0.5472612932648457
HP1507101_A18	0.2777476023984733	3.982613617008721
HP1507101_A19	0.4841194161226436	8.193354360742317
HP1507101_A2	0.3739985245929764	10.674398256961005
HP1507101_A20	0.23602662169487443	2.884267903390953
HP1507101_A21	0.9090909090909091	99.0909090909091
HP1507101_A22	0.2481877126399934	1.0909918201466375
HP1507101_A23	0.7785363516588814	18.714816145646186
HP1507101_A24	1.2259798878231722	14.314825263018154
HP1507101_A3	0.3346456692913386	7.835936491545114
HP1507101_A4	0.22138720279196242	3.4876513472717345
HP1507101_A5	0.2243907244536633	4.071323412709272
HP1507101_A6	0.2679849423990012	3.5449678733345524
HP1507101_A7	0.24724997477041075	3.4312241396710066
HP1507101_A8	0.3447414439170622	6.32025980514614
HP1507101_A9	0.37123718828181745	9.78290694859172
HP1507101_B1	0.21724398049507934	1.0707149191040557
HP1507101_B10	0.3391741845940319	5.281054823039556
HP1507101_B11	0.2914309087190674	5.592576181062104
HP1507101_B12	0.2136690320420891	3.5096275050317614
HP1507101_B13	0.4690498727779563	3.674024992835619
HP1507101_B14	0.2589370540787243	2.1133260286778293
HP1507101_B15	0.1314431229841706	0.6918587603979645
HP1507101_B16	0.22029159119639932	2.5677648610435195
HP1507101_B17	0.36103230700015987	9.494294499741589
HP1507101_B18	0.16419641631095647	1.8926412542035158
HP1507101_B19	0.3191625526948523	3.192451303281498
HP1507101_B2	0.47636030160994497	13.901569186875891
HP1507101_B20	0.25967864767350407	4.739759547559895
HP1507101_B21	1.0344827586206897	98.96551724137932
HP1507101_B22	0.3436426116838488	3.730976926853215
HP1507101_B23	0.22650264181210736	2.2909001135208387
HP1507101_B24	0.2158199291644963	2.573122806912805
HP1507101_B3	0.17754724918921508	2.095739185540603
HP1507101_B4	0.24137711998983677	1.8128307145648188
HP1507101_B5	0.24200632939630728	2.812073546538909
HP1507101_B6	0.2345905763355124	3.180972774726311
HP1507101_B7	0.2252214538086706	3.3654280882131316
HP1507101_B8	0.2893866506313891	4.8932651834034875
HP1507101_B9	0.43944809440407034	16.07333909225636
HP1507101_C1	0.26226068712300027	2.3865722528193025
HP1507101_C10	0.255897225740294	0.5160594052429262
HP1507101_C11	0.23130544993662863	4.477186311787072
HP1507101_C12	0.38263425492145176	3.236576885942174
HP1507101_C13	0.362110114393877	5.382273063945354
HP1507101_C14	0.12764432043326407	0.3262559765153827
HP1507101_C15	0.18895299794176199	1.8827816580625572
HP1507101_C16	0.41327495081208293	8.70963697388218
HP1507101_C17	0.1993502658003544	3.145304193738925
HP1507101_C18	0.33320395005469383	4.400207685366751
HP1507101_C19	0.46359709198187754	6.848593404277737
HP1507101_C2	0.18219668064613817	0.782859817266824
HP1507101_C20	0.3064779366296888	4.010907505837273
HP1507101_C21	0.5891016200294551	21.57584683357879
HP1507101_C22	0.38402457757296465	4.589093701996928
HP1507101_C23	0.49287097342017255	5.069530012321774
HP1507101_C24	0.2661271707694605	3.7610829746500296
HP1507101_C3	0.5067574972492186	14.380778284827523
HP1507101_C4	0.2835325078735062	2.7453298244100264
HP1507101_C5	0.22343548166190882	3.11842886184866
HP1507101_C6	0.3111591497166814	6.87825488847401
HP1507101_C7	0.2308095983355702	3.5568827236461416
HP1507101_C8	0.19146321576666822	2.34720798583609
HP1507101_C9	0.21279949558638084	4.429382093316519
HP1507101_D1	0.21459739600188252	2.2645371120803635
HP1507101_D10	0.1959792466546702	3.24678735007864
HP1507101_D11	0.26882192743564964	5.3474479486954225
HP1507101_D12	0.25403818090048125	3.006456555175446
HP1507101_D13	0.40749063670411984	10.780524344569288
HP1507101_D14	0.40593035073779965	3.1728500655534977
HP1507101_D15	0.2182751337711688	2.58245830495114
HP1507101_D16	0.26487492313303107	3.825379543137344
HP1507101_D17	0.2167152084232964	2.785600095552228
HP1507101_D18	0.18091798885602706	1.6682625533096946
HP1507101_D19	0.27047167766663993	3.649140933260891
HP1507101_D2	0.21934479586782707	1.2379840494890377
HP1507101_D20	0.3899948466229469	4.920104976854001
HP1507101_D21	0.2721332911891164	3.7763094655622567
HP1507101_D22	0.22301176983704094	2.628617512184384
HP1507101_D23	0.2712246193804931	3.5244834808691827
HP1507101_D24	0.227517209355135	3.0032853892611295
HP1507101_D3	0.26598875290954865	2.274953769977635
HP1507101_D4	0.5144513464787257	16.738548710270255
HP1507101_D5	0.28726360132652146	3.279107286905082
HP1507101_D6	0.2288906091100891	2.2940667547015163
HP1507101_D7	0.2602019509792374	4.457484286157899
HP1507101_D8	0.32107219174810037	2.896966384257994
HP1507101_D9	0.18041663826098814	2.180095248298094
HP1507101_E1	0.68762278978389	17.639629525680604
HP1507101_E10	0.46295326900800066	2.711052722231416
HP1507101_E11	0.37839248434238	4.775574112734864
HP1507101_E12	0.1984013065140699	3.2709634478021687
HP1507101_E13	0.39713256823612564	5.162723387069633
HP1507101_E14	0.23012583162459987	2.6058800100311257
HP1507101_E15	0.2610576564481241	3.990452748564183
HP1507101_E16	0.23619888508502454	4.0413910427196615
HP1507101_E17	0.37133308577794283	8.020794652803565
HP1507101_E18	0.17847467271551448	1.9284586507780839
HP1507101_E19	0.22257323377369329	2.613440551407237
HP1507101_E2	0.20555576609694168	1.3244400651836132
HP1507101_E20	0.1927035815378857	1.685498397548366
HP1507101_E21	0.34436842830249326	4.653565361127692
HP1507101_E22	0.14755143660645748	0.6616979305911015
HP1507101_E23	0.3963639546369581	5.694137064406017
HP1507101_E24	0.33691765525965894	4.052693404933714
HP1507101_E3	0.255958917382598	4.5479135714747105
HP1507101_E4	0.46297361847078844	18.54904245016616
HP1507101_E5	0.540491847581299	17.311181746818175
HP1507101_E6	0.13770211844787464	0.6897132308284376
HP1507101_E7	0.18189578083082678	1.6953228734791208
HP1507101_E8	0.40194363378375975	3.1160042369292507
HP1507101_E9	0.2661409561360276	2.6318383440118285
HP1507101_F1	0.1850533702502845	1.5137972418834749
HP1507101_F10	0.49577479861338486	3.3041673620551055
HP1507101_F11	0.24825351474712984	2.5766101635860004
HP1507101_F12	0.26873418503371327	0.6605960147550661
HP1507101_F13	0.16504457634583677	1.079626852975175
HP1507101_F14	0.2366623842044763	2.861097163935818
HP1507101_F15	0.23393163814342308	3.261715304054011
HP1507101_F16	0.21910771426528164	1.9651223123167445
HP1507101_F17	0.30952971081740055	7.060966401328038
HP1507101_F18	0.2303567958112789	1.9943296788723377
HP1507101_F19	0.2917627900664948	3.714725135542072
HP1507101_F2	0.3706556341823973	3.045011899996676
HP1507101_F20	0.2489606049186708	2.6088353215174855
HP1507101_F21	0.2960528419154555	4.348076295950535
HP1507101_F22	0.18979543096032683	2.1623575213308506
HP1507101_F23	0.23438173201206378	3.014218009478673
HP1507101_F24	0.6051776308416452	16.70249508420527
HP1507101_F3	0.17161096297786943	1.315870380618582
HP1507101_F4	0.3154202163723727	3.586175932371729
HP1507101_F5	0.19260057884847884	2.5823131957565066
HP1507101_F6	0.778091550214179	16.373152894676124
HP1507101_F7	0.30251192941388316	1.7351788582828278
HP1507101_F8	0.40457271672072165	1.9946231141400157
HP1507101_F9	0.37675722837320197	5.437668257678616
HP1507101_G1	0.3833253473885961	6.5644465740297075
HP1507101_G10	0.5208020289825824	3.9357383556589562
HP1507101_G11	0.26100551729484583	5.290530151305673
HP1507101_G12	0.5918575025812058	2.3286562130924704
HP1507101_G13	0.2360717658168083	2.9820585457979227
HP1507101_G14	0.19938437909155002	1.628200851042401
HP1507101_G15	0.22128789555211328	2.24607213985395
HP1507101_G16	0.18337757228073182	2.0321374546907554
HP1507101_G17	0.3063817067702884	5.587107059233796
HP1507101_G18	0.18942552435242413	2.26367291796165
HP1507101_G19	0.274734951216935	4.0576238948962695
HP1507101_G2	0.29662763590429864	1.8864547743886457
HP1507101_G20	0.252971452364041	3.024460904889032
HP1507101_G21	0.2641873698115125	3.5614489661128896
HP1507101_G22	0.26204044262735005	2.191036954016638
HP1507101_G23	0.24925451275864424	3.2915253465662064
HP1507101_G24	0.24697411639150987	3.132304815334268
HP1507101_G3	0.2628341625125365	4.680127859927177
HP1507101_G4	0.27326809079689096	5.2415145500722815
HP1507101_G5	0.46944275406415714	9.780057376336607
HP1507101_G6	0.19257312798523923	1.5476997946202848
HP1507101_G7	0.47637625510769793	15.757376645243422
HP1507101_G8	0.22674922971073022	2.80534864937629
HP1507101_G9	0.2896008960679125	4.682003969423648
HP1507101_H1	0.2760070264181237	1.11920597446953
HP1507101_H10	0.18693630169377223	0.5861508087142218
HP1507101_H11	0.35051788227651665	2.7803842313568397
HP1507101_H12	0.5757799511299758	1.8384695048751802
HP1507101_H13	1.4097627154512715	11.816611807920065
HP1507101_H14	0.32509926756418306	2.2003017862279823
HP1507101_H15	0.2802429181797823	1.6100574800971321
HP1507101_H16	0.19507315243216206	2.0357634112792296
HP1507101_H17	0.3166259251945718	3.6785026074217892
HP1507101_H18	0.5435832293338088	10.702108218933857
HP1507101_H19	0.4398802609734613	10.041162598728372
HP1507101_H2	0.39918269035601683	6.321971285909528
HP1507101_H20	0.2471693468985888	3.3608877584509353
HP1507101_H21	0.37008051197065395	5.826892894595693
HP1507101_H22	0.26535815253351097	2.0580872928841445
HP1507101_H23	0.34328224534704044	2.8422817612601228
HP1507101_H24	0.30673849188714625	6.252370990992944
HP1507101_H3	0.25387592422144106	4.3892083278112075
HP1507101_H4	0.24070092977164548	2.8609295550417233
HP1507101_H5	0.3232604776010461	1.7706051371847877
HP1507101_H6	0.3732288690610756	2.2183017787874624
HP1507101_H7	0.22531663284584705	2.120915261353299
HP1507101_H8	0.5472231780909297	16.16406623750493
HP1507101_H9	0.202137054181082	2.4409557200765244
HP1507101_I1	0.3447615399348784	5.190576517908447
HP1507101_I10	0.34253003003003	5.337629295962629
HP1507101_I11	0.36989804247903524	1.731010889835687
HP1507101_I12	0.31578831141585784	3.4227422791966164
HP1507101_I13	0.430182940043105	1.6946481270611784
HP1507101_I14	0.5009504814734022	11.44862725544579
HP1507101_I15	0.25803890432711396	3.139473335979886
HP1507101_I16	0.25721311121815843	3.2959586445893576
HP1507101_I17	0.31950642427146664	0.9990715505106471
HP1507101_I18	0.18935850298577783	1.7553984080360143
HP1507101_I19	0.29656059219443254	3.1579069309454026
HP1507101_I2	0.32674752895696013	1.4406357960354
HP1507101_I20	0.2395204715425072	3.283699723625761
HP1507101_I21	0.27599911680282624	3.300949436961802
HP1507101_I22	0.26897749380873004	2.8447199021583485
HP1507101_I23	0.24329165216005233	3.2143860870732435
